high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,expiry,strike,option_type,T,implied_r
0.0026,0.002,0.0022,ETH-28NOV25-3450-C,0.0014,0.0017,1658.0,0.001518,1763777713881,-15.3846,0.0,32.0,90.52,2759.61,ETH-28NOV25,2758.38,ETH,ETH,201.52,0.00155,2025-11-28,3450.0,C,0.01642710472279261,-7.4465499221673195
0.0002,0.0002,0.0002,ETH-26DEC25-11000-C,,0.0003,13853.0,7.9e-05,1763777713881,0.0,0.0,1.0,133.89,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.56,,2025-12-26,11000.0,C,0.09308692676249145,-0.5406313967218292
3.292,3.292,3.292,ETH-26JUN26-12000-P,3.083,3.498,45.0,3.274205,1763777713881,0.0,0.0,5.0,87.89,2812.38,ETH-26JUN26,2758.38,ETH,ETH,45277.51,3.2905,2026-06-26,12000.0,P,0.5913757700205339,0.00011427858555503743
0.0665,0.054,0.0625,ETH-27MAR26-4000-C,0.059,0.0605,4973.0,0.059581,1763777713881,-4.5802,0.0,1417.0,74.7,2789.56,ETH-27MAR26,2758.38,ETH,ETH,225983.11,0.05975,2026-03-27,4000.0,C,0.34223134839151265,-0.010989917351253561
0.54,0.54,0.54,ETH-27MAR26-4000-P,0.482,0.501,8672.0,0.493278,1763777713881,0.0,0.0,1.0,74.7,2789.74,ETH-27MAR26,2758.38,ETH,ETH,1438.34,0.4915,2026-03-27,4000.0,P,0.34223134839151265,-0.0004831792845965413
0.0565,0.039,0.0395,ETH-28NOV25-2750-C,0.0445,0.0455,3138.0,0.045061,1763777713881,-21.0,0.0,3674.0,83.05,2759.61,ETH-28NOV25,2758.38,ETH,ETH,454787.51,0.045,2025-11-28,2750.0,C,0.01642710472279261,-1.2641660828864023
0.006,0.0012,0.0012,ETH-24NOV25-2300-P,0.0007,0.001,300.0,0.00085,1763777713881,-58.6207,0.0,703.0,119.7,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,6637.55,0.00085,2025-11-24,2300.0,P,0.0054757015742642025,
0.0007,0.0005,0.0005,ETH-23NOV25-3250-C,,0.0001,377.0,5.1e-05,1763777713881,-28.5714,0.0,196.0,100.94,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,372.75,,2025-11-23,3250.0,C,0.0027378507871321013,
0.006,0.0027,0.0027,ETH-28NOV25-3300-C,0.0026,0.0029,11488.0,0.002742,1763777713881,-55.0,0.0,582.0,84.82,2759.61,ETH-28NOV25,2758.38,ETH,ETH,8668.09,0.00275,2025-11-28,3300.0,C,0.01642710472279261,-6.111060797294357
,,0.6255,ETH-26DEC25-1200-C,0.5665,0.5695,624.0,0.567202,1763777713881,,0.0,0.0,120.27,2766.06,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.568,2025-12-26,1200.0,C,0.09308692676249145,-0.0018049824761162806
0.0265,0.0025,0.0025,ETH-23NOV25-2600-P,0.0021,0.0024,736.0,0.002281,1763777713881,-58.3333,0.0,1032.0,80.92,2759.958189903326,SYN.ETH-23NOV25,2758.38,ETH,ETH,34126.33,0.00225,2025-11-23,2600.0,P,0.0027378507871321013,
0.001,0.0007,0.0009,ETH-5DEC25-4400-C,0.0005,0.0009,844.0,0.000696,1763777713882,0.0,0.0,173.0,102.51,2761.53,ETH-5DEC25,2758.38,ETH,ETH,415.91,0.0007,2025-12-05,4400.0,C,0.03559206023271732,-2.1603141938652213
0.0185,0.009,0.009,ETH-24NOV25-2875-C,0.0065,0.0075,178.0,0.007332,1763777713882,-51.3514,0.0,153.0,70.02,2760.420956268834,SYN.ETH-24NOV25,2758.38,ETH,ETH,5886.48,0.007,2025-11-24,2875.0,C,0.0054757015742642025,
0.0425,0.035,0.0425,ETH-25NOV25-2675-C,0.047,0.05,94.0,0.048269,1763777713882,6.25,0.0,94.0,82.76,2759.744178471592,SYN.ETH-25NOV25,2758.38,ETH,ETH,10632.8,0.0485,2025-11-25,2675.0,C,0.008213552361396304,-2.420604394404511
0.0375,0.01,0.01,ETH-25NOV25-2600-P,0.0105,0.0115,351.0,0.011119,1763777713882,-48.7179,0.0,1527.0,87.82,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,64358.39,0.011,2025-11-25,2600.0,P,0.008213552361396304,
0.0255,0.0185,0.0205,ETH-26DEC25-3500-C,0.021,0.022,20017.0,0.021377,1763777713882,-19.6078,0.0,5429.0,76.1,2766.24,ETH-26DEC25,2758.38,ETH,ETH,323668.81,0.0215,2025-12-26,3500.0,C,0.09308692676249145,-0.12883787662263044
0.0003,0.0003,0.0003,ETH-26DEC25-7500-C,0.0003,0.0005,28052.0,0.000379,1763777713882,0.0,0.0,1655.0,114.64,2766.24,ETH-26DEC25,2758.38,ETH,ETH,1392.42,0.0004,2025-12-26,7500.0,C,0.09308692676249145,-0.4533365317813911
0.0115,0.0095,0.0105,ETH-26DEC25-3900-C,0.0095,0.0105,3492.0,0.010076,1763777713882,-4.5455,0.0,765.0,79.06,2766.06,ETH-26DEC25,2758.38,ETH,ETH,23020.09,0.01,2025-12-26,3900.0,C,0.09308692676249145,-0.1868799074813764
,,,ETH-25SEP26-13000-P,3.3795,3.838,0.0,3.588346,1763777713882,,0.0,0.0,84.68,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,3.60875,2026-09-25,13000.0,P,0.840520191649555,9.887318098449966e-05
,,,ETH-27MAR26-14000-P,3.8,4.2635,0.0,4.019154,1763777713882,,0.0,0.0,100.78,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,4.03175,2026-03-27,14000.0,P,0.34223134839151265,0.0003150361585643171
,,0.3135,ETH-27MAR26-4400-P,0.6085,0.63,3200.0,0.620499,1763777713882,,0.0,0.0,75.76,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.61925,2026-03-27,4400.0,P,0.34223134839151265,-0.0001499892437716899
0.112,0.097,0.1015,ETH-12DEC25-2900-P,0.102,0.104,12128.0,0.102844,1763777713882,-5.5814,0.0,61.0,78.51,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,17695.77,0.103,2025-12-12,2900.0,P,0.05475701574264202,-0.09164189172550809
0.062,0.0505,0.0525,ETH-23NOV25-2900-P,0.0495,0.055,369.0,0.052523,1763777713882,3.9604,0.0,22.0,61.22,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,3263.04,0.05225,2025-11-23,2900.0,P,0.0027378507871321013,-4.092380493041253
0.038,0.025,0.032,ETH-12DEC25-3100-C,0.031,0.032,20720.0,0.031745,1763777713882,-15.7895,0.0,9086.0,78.49,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,884059.87,0.0315,2025-12-12,3100.0,C,0.05475701574264202,-0.22023737196406992
,,0.108,ETH-28NOV25-3750-P,0.0001,,31.0,0.359265,1763777713882,,0.0,0.0,102.4,2759.61,ETH-28NOV25,2758.38,ETH,ETH,0.0,,2025-11-28,3750.0,P,0.01642710472279261,0.021132953847442404
,,,ETH-25NOV25-2500-C,0.0945,0.1115,0.0,0.100053,1763777713882,,0.0,0.0,96.5,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,0.0,0.103,2025-11-25,2500.0,C,0.008213552361396304,-0.7876997784512584
,,0.3115,ETH-25SEP26-3600-P,0.3585,0.573,579.0,0.448984,1763777713882,,0.0,0.0,73.27,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.46575,2026-09-25,3600.0,P,0.840520191649555,-0.0003089651789437468
,,0.7535,ETH-27MAR26-1000-C,0.645,0.6475,191.0,0.645918,1763777713882,,0.0,0.0,95.84,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,0.64625,2026-03-27,1000.0,C,0.34223134839151265,-0.0002838639507845305
0.0515,0.0345,0.0345,ETH-25NOV25-2750-P,0.0275,0.0285,87.0,0.028058,1763777713882,-9.2105,0.0,155.0,79.16,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,18267.16,0.028,2025-11-25,2750.0,P,0.008213552361396304,-5.18601301571603
,,0.285,ETH-28NOV25-3850-P,0.0001,,30.0,0.395332,1763777713882,,0.0,0.0,105.46,2759.8,ETH-28NOV25,2758.38,ETH,ETH,0.0,,2025-11-28,3850.0,P,0.01642710472279261,0.008399703396147516
0.042,0.017,0.0215,ETH-28NOV25-2600-P,0.0215,0.0225,11510.0,0.021745,1763777713882,26.4706,0.0,2121.0,88.74,2759.8,ETH-28NOV25,2758.38,ETH,ETH,181769.44,0.022,2025-11-28,2600.0,P,0.01642710472279261,-2.1292271340314843
0.0415,0.029,0.0415,ETH-24NOV25-2825-P,0.032,0.037,72.0,0.0362,1763777713882,43.1034,0.0,66.0,70.28,2759.5422379621227,SYN.ETH-24NOV25,2758.38,ETH,ETH,6161.73,0.0345,2025-11-24,2825.0,P,0.0054757015742642025,-6.427689899211603
0.04,0.03,0.034,ETH-27MAR26-1800-P,0.0335,0.035,7346.0,0.034004,1763777713882,13.3333,0.0,156.0,79.3,2789.74,ETH-27MAR26,2758.38,ETH,ETH,16149.15,0.03425,2026-03-27,1800.0,P,0.34223134839151265,-0.009201145393249963
0.0055,0.0013,0.0013,ETH-23NOV25-2400-P,0.0002,0.0005,3603.0,0.000349,1763777713882,-35.0,0.0,770.0,111.6,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,7197.93,0.00035,2025-11-23,2400.0,P,0.0027378507871321013,
0.0065,0.0065,0.0065,ETH-27MAR26-8000-C,0.0055,0.007,5551.0,0.006125,1763777713882,0.0,0.0,5.0,87.37,2789.74,ETH-27MAR26,2758.38,ETH,ETH,87.81,0.00625,2026-03-27,8000.0,C,0.34223134839151265,-0.02649438082744617
,,0.1615,ETH-12DEC25-3200-P,0.1255,0.2525,22.0,0.182284,1763777713882,,0.0,0.0,78.51,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,0.0,0.189,2025-12-12,3200.0,P,0.05475701574264202,-0.04489821301139689
0.0325,0.0175,0.0175,ETH-23NOV25-2775-P,0.017,0.018,221.0,0.017411,1763777713882,-46.1538,0.0,239.0,61.27,2759.3402974526534,SYN.ETH-23NOV25,2758.38,ETH,ETH,13766.75,0.0175,2025-11-23,2775.0,P,0.0027378507871321013,
0.0001,0.0001,0.0001,ETH-26DEC25-10000-C,,0.0001,12537.0,9.4e-05,1763777713882,0.0,0.0,500.0,127.28,2766.24,ETH-26DEC25,2758.38,ETH,ETH,138.81,,2025-12-26,10000.0,C,0.09308692676249145,-0.5605124042943144
0.1105,0.094,0.096,ETH-5DEC25-2950-P,0.098,0.103,451.0,0.10187,1763777713882,2.1277,0.0,22.0,78.82,2761.28,ETH-5DEC25,2758.38,ETH,ETH,6456.36,0.1005,2025-12-05,2950.0,P,0.03559206023271732,-0.12648077419734682
,,,ETH-25NOV25-3000-P,0.043,0.149,0.0,0.091943,1763777713882,,0.0,0.0,77.05,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,0.0,0.096,2025-11-25,3000.0,P,0.008213552361396304,-0.8732237209279219
0.1525,0.1445,0.1445,ETH-26JUN26-2400-P,0.1415,0.145,2479.0,0.143245,1763777713882,-5.2459,0.0,64.0,74.41,2812.56,ETH-26JUN26,2758.38,ETH,ETH,25428.13,0.14325,2026-06-26,2400.0,P,0.5913757700205339,-0.0019629897666624675
0.0085,0.002,0.0023,ETH-23NOV25-2900-C,0.0012,0.0017,414.0,0.001344,1763777713882,-67.1429,0.0,104.0,61.22,2759.3402974526534,SYN.ETH-23NOV25,2758.38,ETH,ETH,1611.87,0.00145,2025-11-23,2900.0,C,0.0027378507871321013,
0.0385,0.0295,0.0315,ETH-26DEC25-3300-C,0.0315,0.032,1913.0,0.032099,1763777713882,-12.5,0.0,572.0,75.31,2766.24,ETH-26DEC25,2758.38,ETH,ETH,55990.58,0.03175,2025-12-26,3300.0,C,0.09308692676249145,-0.10334865507065166
0.418,0.407,0.4095,ETH-26DEC25-1600-C,0.4245,0.4275,1127.0,0.425539,1763777713882,-1.7986,0.0,191.0,102.53,2766.24,ETH-26DEC25,2758.38,ETH,ETH,211262.39,0.426,2025-12-26,1600.0,C,0.09308692676249145,-0.00329565304085922
0.1,0.0615,0.0725,ETH-28NOV25-2600-C,0.0785,0.0815,105.0,0.07973,1763777713882,-27.5,0.0,84.0,88.74,2759.61,ETH-28NOV25,2758.38,ETH,ETH,18119.79,0.08,2025-11-28,2600.0,C,0.01642710472279261,-0.6708251040954629
0.021,0.021,0.021,ETH-26JUN26-8000-C,0.02,0.0215,1353.0,0.020625,1763777713882,0.0,0.0,5.0,81.82,2812.38,ETH-26JUN26,2758.38,ETH,ETH,285.56,0.02075,2026-06-26,8000.0,C,0.5913757700205339,-0.0075431310976315944
0.287,0.287,0.287,ETH-27MAR26-2200-C,0.283,0.286,8944.0,0.284386,1763777713882,0.0,0.0,1.0,75.83,2789.74,ETH-27MAR26,2758.38,ETH,ETH,794.84,0.2845,2026-03-27,2200.0,C,0.34223134839151265,-0.0022352893537708955
0.008,0.0055,0.006,ETH-26DEC25-4200-C,0.006,0.007,33785.0,0.006292,1763777713882,-20.0,0.0,998.0,82.34,2766.06,ETH-26DEC25,2758.38,ETH,ETH,19030.78,0.0065,2025-12-26,4200.0,C,0.09308692676249145,-0.22300995660872625
,,,ETH-27MAR26-6600-P,1.2665,1.5115,0.0,1.376789,1763777713882,,0.0,0.0,82.95,2789.74,ETH-27MAR26,2758.38,ETH,ETH,0.0,1.389,2026-03-27,6600.0,P,0.34223134839151265,0.00027321050979213794
0.046,0.042,0.046,ETH-27MAR26-4400-C,0.0425,0.0445,3813.0,0.043433,1763777713882,6.9767,0.0,202.0,75.76,2789.74,ETH-27MAR26,2758.38,ETH,ETH,25660.86,0.0435,2026-03-27,4400.0,C,0.34223134839151265,-0.011713456692601239
0.29,0.29,0.29,ETH-30JAN26-3400-P,0.2765,0.287,1377.0,0.282033,1763777713882,0.0,0.0,1.0,74.03,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,790.23,0.28175,2026-01-30,3400.0,P,0.188911704312115,-0.006045202203642132
0.34,0.3,0.3215,ETH-28NOV25-3600-P,0.3015,0.3085,15836.0,0.305255,1763777713882,-4.5994,0.0,566.0,96.65,2759.61,ETH-28NOV25,2758.38,ETH,ETH,492716.18,0.305,2025-11-28,3600.0,P,0.01642710472279261,0.016157003865525692
,,,ETH-30JAN26-2000-C,0.307,0.31,0.0,0.308136,1763777713882,,0.0,0.0,81.55,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,0.3085,2026-01-30,2000.0,C,0.188911704312115,-0.0019205734604824452
,,,ETH-23NOV25-2600-C,0.051,0.077,0.0,0.059845,1763777713882,,0.0,0.0,80.92,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,0.0,0.064,2025-11-23,2600.0,C,0.0027378507871321013,-4.3143263158350305
,,0.039,ETH-24NOV25-2925-P,0.019,0.118,29.0,0.06434,1763777713882,,0.0,0.0,70.17,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,0.0,0.0685,2025-11-24,2925.0,P,0.0054757015742642025,-2.1840305053891256
,,,ETH-23NOV25-2300-C,0.139,0.201,0.0,0.166468,1763777713882,,0.0,0.0,127.74,2759.0383091049594,SYN.ETH-23NOV25,2758.38,ETH,ETH,0.0,0.17,2025-11-23,2300.0,C,0.0027378507871321013,-0.06966147380229609
,,0.2555,ETH-26DEC25-3700-P,0.347,0.356,8331.0,0.351901,1763777713882,,0.0,0.0,77.36,2766.24,ETH-26DEC25,2758.38,ETH,ETH,0.0,0.3515,2025-12-26,3700.0,P,0.09308692676249145,-0.0025771454469714324
,,,ETH-26JUN26-7000-P,1.393,1.676,0.0,1.51737,1763777713882,,0.0,0.0,79.86,2812.38,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.5345,2026-06-26,7000.0,P,0.5913757700205339,3.980814087736147e-05
,,,ETH-25NOV25-2300-C,0.1525,0.1895,0.0,0.168413,1763777713882,,0.0,0.0,116.07,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,0.0,0.171,2025-11-25,2300.0,C,0.008213552361396304,-0.21033178448118334
0.019,0.0012,0.019,ETH-27MAR26-5800-C,0.0165,0.018,3714.0,0.01711,1763777713882,1483.3333,0.0,201.0,80.28,2789.74,ETH-27MAR26,2758.38,ETH,ETH,694.31,0.01725,2026-03-27,5800.0,C,0.34223134839151265,-0.018644032110983873
,,,ETH-24NOV25-3100-P,,0.18,0.0,0.124272,1763777713882,,0.0,0.0,77.55,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,0.0,,2025-11-24,3100.0,P,0.0054757015742642025,-0.43613767523834784
,,0.239,ETH-5DEC25-3600-P,0.2485,0.3775,5.0,0.307403,1763777713882,,0.0,0.0,84.4,2761.3,ETH-5DEC25,2758.38,ETH,ETH,0.0,0.313,2025-12-05,3600.0,P,0.03559206023271732,-0.005950831200788779
0.154,0.081,0.107,ETH-28NOV25-3000-P,0.0965,0.1015,17661.0,0.100294,1763777713882,32.0988,0.0,739.0,80.47,2759.61,ETH-28NOV25,2758.38,ETH,ETH,236434.51,0.099,2025-11-28,3000.0,P,0.01642710472279261,-0.2979411359529404
0.01,0.0046,0.0049,ETH-25NOV25-3000-C,0.0043,0.0048,2163.0,0.004673,1763777713882,-18.3333,0.0,3747.0,77.05,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,72472.98,0.00455,2025-11-25,3000.0,C,0.008213552361396304,
,,0.2335,ETH-5DEC25-3800-P,0.3175,0.4505,2.0,0.378294,1763777713882,,0.0,0.0,88.74,2761.53,ETH-5DEC25,2758.38,ETH,ETH,0.0,0.384,2025-12-05,3800.0,P,0.03559206023271732,-0.008745424895526144
,,0.3675,ETH-30JAN26-4300-P,0.561,0.575,1075.0,0.568261,1763777713882,,0.0,0.0,77.3,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,0.568,2026-01-30,4300.0,P,0.188911704312115,-0.0025984481067249064
0.0835,0.081,0.0835,ETH-27MAR26-3600-C,0.083,0.0845,3040.0,0.083675,1763777713882,3.0864,0.0,146.0,74.02,2789.74,ETH-27MAR26,2758.38,ETH,ETH,33018.99,0.08375,2026-03-27,3600.0,C,0.34223134839151265,-0.008484504135998208
0.0135,0.0095,0.0121,ETH-5DEC25-3300-C,0.0095,0.0105,401.0,0.009854,1763777713882,-10.3704,0.0,126.0,79.81,2761.3,ETH-5DEC25,2758.38,ETH,ETH,4200.69,0.01,2025-12-05,3300.0,C,0.03559206023271732,-0.9383695455448487
,,0.383,ETH-26JUN26-3800-P,0.461,0.484,1237.0,0.473504,1763777713882,,0.0,0.0,73.92,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.4725,2026-06-26,3800.0,P,0.5913757700205339,-0.0006819594482040754
0.034,0.034,0.034,ETH-25SEP26-9000-C,0.0305,0.033,1132.0,0.03169,1763777713882,0.0,0.0,5.0,80.4,2842.28,ETH-25SEP26,2758.38,ETH,ETH,475.27,0.03175,2026-09-25,9000.0,C,0.840520191649555,-0.004001406448913337
0.0125,0.008,0.0105,ETH-26DEC25-1900-P,0.0095,0.01,6988.0,0.009794,1763777713882,31.25,0.0,269.0,91.91,2766.24,ETH-26DEC25,2758.38,ETH,ETH,6472.28,0.00975,2025-12-26,1900.0,P,0.09308692676249145,-0.15334766685101864
0.165,0.138,0.165,ETH-30JAN26-2900-P,0.153,0.1565,202.0,0.155261,1763777713882,19.5652,0.0,21.0,74.4,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,9161.91,0.15475,2026-01-30,2900.0,P,0.188911704312115,-0.010860730086958592
0.341,0.278,0.3015,ETH-26DEC25-3500-P,0.282,0.2905,17393.0,0.286513,1763777713882,8.4532,0.0,222.0,76.1,2766.24,ETH-26DEC25,2758.38,ETH,ETH,180651.55,0.28625,2025-12-26,3500.0,P,0.09308692676249145,-0.005080988091533481
0.044,0.0389,0.0389,ETH-26JUN26-6000-C,0.0405,0.043,2127.0,0.041502,1763777713882,-7.381,0.0,411.0,77.77,2812.56,ETH-26JUN26,2758.38,ETH,ETH,43297.04,0.04175,2026-06-26,6000.0,C,0.5913757700205339,-0.005481938767386787
0.018,0.006,0.006,ETH-25NOV25-2500-P,0.0055,0.0065,392.0,0.006112,1763777713882,-47.8261,0.0,451.0,96.5,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,13314.86,0.006,2025-11-25,2500.0,P,0.008213552361396304,
,,0.12,ETH-25SEP26-4800-C,0.1075,0.111,524.0,0.109049,1763777713882,,0.0,0.0,74.38,2842.1,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.10925,2026-09-25,4800.0,C,0.840520191649555,-0.0024092984279568868
0.0205,0.018,0.018,ETH-30JAN26-1800-P,0.017,0.0185,12.0,0.017743,1763777713882,-7.6923,0.0,12.0,85.21,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,652.67,0.01775,2026-01-30,1800.0,P,0.188911704312115,-0.03954738069847681
0.0095,0.007,0.007,ETH-26DEC25-1800-P,0.0065,0.0075,11196.0,0.007169,1763777713882,-26.3158,0.0,2251.0,94.94,2766.06,ETH-26DEC25,2758.38,ETH,ETH,54531.21,0.007,2025-12-26,1800.0,P,0.09308692676249145,-0.1636838146734816
0.154,0.147,0.1535,ETH-25SEP26-4000-C,0.1505,0.1545,1124.0,0.152213,1763777713882,4.4218,0.0,735.0,73.52,2842.28,ETH-25SEP26,2758.38,ETH,ETH,308734.56,0.1525,2026-09-25,4000.0,C,0.840520191649555,-0.0017506716039274364
0.012,0.0115,0.012,ETH-30JAN26-4800-C,0.011,0.012,1105.0,0.011397,1763777713882,4.3478,0.0,7.0,80.24,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,226.9,0.0115,2026-01-30,4800.0,C,0.188911704312115,-0.04849230056947028
,,0.375,ETH-26JUN26-2500-C,0.2705,0.274,5.0,0.272436,1763777713882,,0.0,0.0,74.28,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.27225,2026-06-26,2500.0,C,0.5913757700205339,-0.001042085330879051
,,0.3325,ETH-26JUN26-2400-C,0.2885,0.2915,7.0,0.28993,1763777713882,,0.0,0.0,74.41,2812.56,ETH-26JUN26,2758.38,ETH,ETH,0.0,0.29,2026-06-26,2400.0,C,0.5913757700205339,-0.0009703191304286135
,,,ETH-30JAN26-7500-P,1.586,1.841,0.0,1.704358,1763777713882,,0.0,0.0,95.86,2775.292307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,1.7135,2026-01-30,7500.0,P,0.188911704312115,-9.731920946852593e-05
0.1385,0.1235,0.133,ETH-5DEC25-3050-P,0.125,0.1295,820.0,0.12844,1763777713882,7.6923,0.0,54.0,78.8,2761.53,ETH-5DEC25,2758.38,ETH,ETH,19606.27,0.12725,2025-12-05,3050.0,P,0.03559206023271732,-0.10334966023349769
0.0002,0.0002,0.0002,ETH-28NOV25-8500-C,,0.0001,5604.0,0.0,1763777713883,0.0,0.0,502.0,179.91,2759.61,ETH-28NOV25,2758.38,ETH,ETH,275.45,,2025-11-28,8500.0,C,0.01642710472279261,
0.0105,0.0018,0.0018,ETH-24NOV25-2400-P,0.0014,0.0018,735.0,0.001571,1763777713883,-33.3333,0.0,846.0,107.13,2759.5422379621227,SYN.ETH-24NOV25,2758.38,ETH,ETH,10034.44,0.0016,2025-11-24,2400.0,P,0.0054757015742642025,
0.0725,0.0665,0.067,ETH-25SEP26-6000-C,0.0695,0.073,519.0,0.071072,1763777713883,-7.5862,0.0,6.0,76.13,2842.1,ETH-25SEP26,2758.38,ETH,ETH,1127.07,0.07125,2026-09-25,6000.0,C,0.840520191649555,-0.003188249318748697
,,,ETH-24NOV25-3200-P,,,0.0,0.160142,1763777713883,,0.0,0.0,84.25,2759.2386472839676,SYN.ETH-24NOV25,2758.38,ETH,ETH,0.0,,2025-11-24,3200.0,P,0.0054757015742642025,-0.23532130881301644
,,0.0995,ETH-25SEP26-5400-C,0.0855,0.0885,193.0,0.087105,1763777713883,,0.0,0.0,75.21,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.087,2026-09-25,5400.0,C,0.840520191649555,-0.0023643866560774792
0.055,0.046,0.0495,ETH-30JAN26-3500-C,0.049,0.051,605.0,0.049927,1763777713883,-10.0,0.0,65.0,74.2,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,8801.75,0.05,2026-01-30,3500.0,C,0.188911704312115,-0.02196586468166659
0.1455,0.106,0.1455,ETH-12DEC25-3000-P,0.1235,0.128,168.0,0.127173,1763777713883,37.2642,0.0,35.0,78.51,2763.186666666667,SYN.ETH-12DEC25,2758.38,ETH,ETH,11347.81,0.12575,2025-12-12,3000.0,P,0.05475701574264202,-0.07235940562844867
0.46,0.46,0.46,ETH-30JAN26-3800-P,0.396,0.409,259.0,0.403248,1763777713883,0.0,0.0,10.0,75.07,2775.542307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,12156.1,0.4025,2026-01-30,3800.0,P,0.188911704312115,-0.0040057407747582045
,,0.6045,ETH-25SEP26-4800-P,0.69,0.942,50.0,0.797698,1763777713883,,0.0,0.0,74.38,2842.28,ETH-25SEP26,2758.38,ETH,ETH,0.0,0.816,2026-09-25,4800.0,P,0.840520191649555,-0.00010478957630150831
0.0415,0.027,0.034,ETH-25NOV25-2750-C,0.0305,0.032,133.0,0.031394,1763777713883,-18.0723,0.0,152.0,79.16,2759.438985462976,SYN.ETH-25NOV25,2758.38,ETH,ETH,14276.16,0.03125,2025-11-25,2750.0,C,0.008213552361396304,-4.283942092369623
0.0135,0.013,0.013,ETH-27MAR26-1400-P,0.0125,0.014,1055.0,0.013411,1763777713883,-3.7037,0.0,10.0,85.54,2789.56,ETH-27MAR26,2758.38,ETH,ETH,363.12,0.01325,2026-03-27,1400.0,P,0.34223134839151265,-0.012443183654850896
0.0105,0.0016,0.0016,ETH-5DEC25-3350-C,0.008,0.009,594.0,0.008324,1763777713883,-84.0,0.0,103.0,80.43,2761.3,ETH-5DEC25,2758.38,ETH,ETH,527.7,0.0085,2025-12-05,3350.0,C,0.03559206023271732,-1.010507444095081
0.133,0.1325,0.1325,ETH-25SEP26-4200-C,0.1375,0.142,336.0,0.139468,1763777713883,-0.3759,0.0,21.0,73.69,2842.1,ETH-25SEP26,2758.38,ETH,ETH,7464.5,0.13975,2026-09-25,4200.0,C,0.840520191649555,-0.0018482916398855893
,,,ETH-30JAN26-5500-P,0.898,1.097,0.0,0.988124,1763777713883,,0.0,0.0,84.64,2775.292307692308,SYN.ETH-30JAN26,2758.38,ETH,ETH,0.0,0.9975,2026-01-30,5500.0,P,0.188911704312115,-0.000395511042539744
,,,ETH-26JUN26-6800-P,1.3265,1.6045,0.0,1.448366,1763777713883,,0.0,0.0,79.47,2812.38,ETH-26JUN26,2758.38,ETH,ETH,0.0,1.4655,2026-06-26,6800.0,P,0.5913757700205339,4.175601559158955e-05
0.026,0.0115,0.014,ETH-24NOV25-2825-C,0.0115,0.0125,115.0,0.012281,1763777713883,-44.0,0.0,57.0,70.28,2759.5422379621227,SYN.ETH-24NOV25,2758.38,ETH,ETH,3529.86,0.012,2025-11-24,2825.0,C,0.0054757015742642025,
